EventID,pathway,Node,DecisionTable,Attribute,Value,Date
624,Path1,Initial_patient_GP_Visit,,,,2012-08-18T00:00:00
624,Path1,Initial_patient_GP_Visit,,NhsNumber,7832003812,2012-08-18T00:00:00
625,Path1,patient_assessment,,,,2012-08-18T00:00:00
626,Path1,test_request,,,,2012-08-18T00:45:00
626,Path1,test_request,,PatientRcorded,TRUE,2012-08-18T00:45:00
627,Path1,Specimen_check,,,,2012-08-18T00:45:00
627,Path1,Specimen_check,,PerformingOrg,"{'Code': 'TKD13', 'DisplayName': 'Midtown District Hospital', 'AddressLine': 'Beckett Street', 'AddressCity': 'Leeds', 'AddressDistrict': 'West YorkShire', 'AddressPostalCode': 'LS9 7TF'}",2012-08-18T00:45:00
627,Path1,Specimen_check,,RequestingHCP,"{'Code': 'G6040649', 'DisplayName': 'Dr Jane Green'}",2012-08-18T00:45:00
627,Path1,Specimen_check,,OrgRequesting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",2012-08-18T00:45:00
628,Path1,specimen_ready_for_test,,,,2012-08-18T00:45:00
628,Path1,specimen_ready_for_test,,Request,"{'Code': '26604007', 'DisplayName': 'FBC - Full blood count', 'text': 'FBC'}",2012-08-18T00:45:00
628,Path1,specimen_ready_for_test,,CollectingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",2012-08-18T00:45:00
628,Path1,specimen_ready_for_test,,OrgCollecting,"{'Code': 'D82015', 'DisplayName': 'Manor GP Practice', 'AddressLine': '30/32 Bridge Street', 'AddressCity': 'Downham Market', 'AddressDistrict': 'Norfolk', 'AddressPostalCode': 'PE38 9DH'}",2012-08-18T00:45:00
628,Path1,specimen_ready_for_test,,Specimen,"{'Code': '53130003', 'DisplayName': 'Venous blood (substance)'}",2012-08-18T00:45:00
629,Path1,lab_test,,,,2012-08-18T00:45:00
630,Path1,test_report,,,,2012-08-18T01:11:00
630,Path1,test_report,,PerformingHCP,"{'Code': 'J7040649', 'DisplayName': 'Alice Jones'}",2012-08-18T01:11:00
630,Path1,test_report,,obs,"OrderedDict([('id', '5'), ('code', '1000381000000105'), ('DisplayName', 'Se prostate specific Ag level'), ('value', '76'), ('unit', 'ug/L'), ('unit_code', 'ug/L'), ('system', 'http://unitsofmeasure.org')])",2012-08-18T01:11:00
631,Path1,send_report,,,,2012-08-18T01:11:00
632,Path1,receive_report,,,,2012-08-18T01:11:00
632,Path1,receive_report,,Report,"{'Code': '1028441000000104', 'DisplayName': 'Potassium Level (Observable entity)'}",2012-08-18T01:11:00
632,Path1,receive_report,,BundleSent,TRUE,2012-08-18T01:11:00
633,Path1,GP_checks_report,,,,2012-08-18T01:11:00
634,Path1,inform_patient,,,,2012-08-18T01:11:00
635,Path1,Finish,,,,2012-08-18T10:11:00
635,Path1,Finish,,listing_provided,TRUE,2012-08-18T10:11:00
635,Path1,Finish,,json_provided,TRUE,2012-08-18T10:11:00
636,Path1,Finish,,,,2012-08-18T10:11:00
