EventID,pathway,Node,DecisionTable,Attribute,Value,Date
390,Path1,Initial_patient_GP_Visit,,,,1983-08-31T00:00:00
390,Path1,Initial_patient_GP_Visit,,NhsNumber,7832003812,1983-08-31T00:00:00
391,Path1,patient_assessment,,,,1983-08-31T00:00:00
392,Path1,test_request,,,,1983-08-31T00:34:00
393,Path1,Specimen_check,,,,1983-08-31T00:34:00
394,Path1,specimen_ready_for_test,,,,1983-08-31T00:34:00
395,Path1,lab_test,,,,1983-08-31T00:34:00
396,Path1,test_report,,,,1983-08-31T00:50:00
397,Path1,send_report,,,,1983-08-31T00:50:00
398,Path1,receive_report,,,,1983-08-31T00:50:00
399,Path1,GP_checks_report,,,,1983-08-31T00:50:00
400,Path1,inform_patient,,,,1983-08-31T00:50:00
401,Path1,Finish,,,,1983-08-31T21:50:00
402,Path1,Finish,,,,1983-08-31T21:50:00
